emp_id,emp_name,dept_id,job_level,gender,experience_years,location,salary,bonus,attrition
7150,Kavita Nair,3,Manager,Male,13,Bangalore,81329,6256,Yes
7151,Amit Sharma,1,Manager,Male,11,Delhi,97116,29771,No
7152,Priya Singh,1,Junior,Male,6,Mumbai,131530,27354,No
7153,Aakash Pandey,4,Senior,Female,11,Bangalore,88337,9297,No
7154,Sneha Iyer,1,Manager,Male,3,Bangalore,122108,23540,No
7155,Priya Singh,3,Manager,Female,12,Bangalore,34590,17830,No
7156,Suresh Reddy,2,Manager,Female,9,Mumbai,113772,27241,Yes
7157,Rahul Verma,4,Mid,Female,5,Delhi,46465,5040,No
7158,Priya Singh,3,Senior,Male,6,Chennai,83002,18375,No
7159,Deepak Mishra,3,Mid,Male,6,Delhi,98548,18177,No
7160,Neha Gupta,3,Junior,Male,8,Bangalore,147404,7859,No
7161,Swati Joshi,5,Manager,Male,10,Mumbai,119112,7462,No
7162,Manish Jain,5,Junior,Female,11,Mumbai,35301,7037,No
7163,Vikas Yadav,2,Senior,Female,3,Delhi,80607,15611,No
7164,Sneha Iyer,3,Junior,Female,9,Delhi,55773,6674,No
7165,Priya Singh,5,Junior,Female,7,Mumbai,86104,21747,No
7166,Suresh Reddy,5,Manager,Male,11,Delhi,93461,18547,No
7167,Rahul Verma,5,Senior,Female,13,Chennai,65880,21159,Yes
7168,Suresh Reddy,2,Junior,Male,6,Chennai,134892,7518,No
7169,Sneha Iyer,2,Mid,Female,11,Chennai,119482,19183,No
7170,Sneha Iyer,3,Manager,Male,1,Bangalore,54491,13691,No
7171,Ritu Saxena,4,Mid,Female,4,Delhi,87904,8053,No
7172,Rahul Verma,3,Manager,Female,5,Mumbai,100917,23854,No
7173,Aakash Pandey,5,Junior,Male,12,Bangalore,142371,21962,Yes
7174,Manish Jain,5,Manager,Female,2,Mumbai,64872,18499,No
7175,Deepak Mishra,1,Junior,Male,1,Delhi,146741,29411,No
7176,Rohit Kumar,3,Mid,Female,2,Delhi,136030,20899,No
7177,Kavita Nair,5,Junior,Male,8,Bangalore,138094,19738,No
7178,Sneha Iyer,5,Manager,Male,10,Bangalore,47328,19829,Yes
7179,Kavita Nair,4,Manager,Male,6,Chennai,120005,27226,No
7180,Arjun Das,1,Manager,Male,10,Bangalore,38770,6257,No
7181,Rahul Verma,3,Mid,Female,2,Chennai,39106,11635,No
7182,Rohit Kumar,2,Senior,Male,9,Bangalore,142310,7972,No
7183,Vikas Yadav,3,Mid,Male,8,Chennai,120273,10041,No
7184,Anjali Mehta,3,Junior,Male,4,Delhi,84888,28058,No
7185,Priya Singh,4,Junior,Male,11,Mumbai,30774,25369,No
7186,Manish Jain,3,Mid,Female,10,Delhi,95592,7988,No
7187,Priya Singh,4,Mid,Male,14,Chennai,53055,19448,Yes
7188,Anjali Mehta,4,Junior,Female,7,Delhi,135530,6524,No
7189,Arjun Das,5,Junior,Female,3,Bangalore,121301,11487,No
7190,Nisha Agarwal,2,Junior,Male,6,Bangalore,62648,17645,No
7191,Kavita Nair,4,Senior,Male,3,Mumbai,83196,17413,No
7192,Sneha Iyer,1,Senior,Male,10,Mumbai,30545,10839,No
7193,Nisha Agarwal,1,Mid,Male,13,Delhi,126301,29827,No
7194,Neha Gupta,2,Mid,Female,3,Mumbai,82132,10672,Yes
7195,Rahul Verma,4,Senior,Female,13,Bangalore,67674,5381,No
7196,Arjun Das,2,Manager,Male,12,Bangalore,91486,6804,No
7197,Vikas Yadav,5,Senior,Male,11,Bangalore,72373,23371,No
7198,Rahul Verma,1,Mid,Female,9,Chennai,101931,10218,Yes
7199,Aakash Pandey,3,Senior,Female,6,Chennai,44501,15691,No
7200,Neha Gupta,1,Manager,Male,8,Delhi,122527,7642,No
7201,Pooja Patel,4,Mid,Male,4,Chennai,140579,21407,No
7202,Varun Bansal,2,Junior,Male,4,Mumbai,33388,20776,No
7203,Deepak Mishra,1,Mid,Male,8,Bangalore,82355,5352,No
7204,Sneha Iyer,3,Senior,Male,7,Delhi,80564,27600,No
7205,Aakash Pandey,3,Senior,Male,5,Chennai,106357,17982,No
7206,Arjun Das,2,Manager,Female,2,Delhi,96107,25472,No
7207,Pooja Patel,2,Senior,Female,6,Delhi,48124,5770,No
7208,Rahul Verma,1,Manager,Female,1,Mumbai,78877,26137,No
7209,Ritu Saxena,4,Mid,Female,7,Mumbai,132231,26953,No
7210,Suresh Reddy,5,Senior,Male,9,Mumbai,112267,18768,No
7211,Swati Joshi,3,Mid,Male,5,Delhi,47228,16073,No
7212,Varun Bansal,2,Junior,Female,5,Delhi,49049,23131,No
7213,Pooja Patel,5,Junior,Male,12,Mumbai,34592,26859,No
7214,Swati Joshi,5,Manager,Male,7,Chennai,126766,22005,No
7215,Rohit Kumar,5,Senior,Male,5,Bangalore,82742,5018,No
7216,Arjun Das,4,Mid,Female,10,Mumbai,40691,15767,Yes
7217,Ritu Saxena,2,Mid,Female,12,Chennai,87886,8341,Yes
7218,Pooja Patel,3,Senior,Female,12,Delhi,112135,29110,Yes
7219,Swati Joshi,2,Mid,Female,4,Delhi,69381,18457,No
7220,Pooja Patel,1,Senior,Female,1,Chennai,73860,16931,No
7221,Swati Joshi,3,Senior,Female,6,Chennai,93791,6902,Yes
7222,Aakash Pandey,2,Junior,Female,14,Delhi,80521,26021,No
7223,Kavita Nair,3,Senior,Male,9,Delhi,38477,23324,No
7224,Vikas Yadav,1,Mid,Female,4,Delhi,38052,20919,No
7225,Suresh Reddy,3,Senior,Male,10,Delhi,98595,6206,No
7226,Amit Sharma,5,Junior,Male,11,Mumbai,58797,29221,No
7227,Swati Joshi,4,Junior,Female,4,Delhi,128354,9080,No
7228,Rohit Kumar,1,Manager,Male,5,Delhi,68306,21548,No
7229,Swati Joshi,3,Mid,Male,6,Chennai,130029,11952,No
7230,Amit Sharma,1,Senior,Female,3,Chennai,45410,16949,No
7231,Ritu Saxena,5,Mid,Male,9,Chennai,67334,16357,No
7232,Karan Malhotra,4,Mid,Female,1,Delhi,90780,18525,No
7233,Vikas Yadav,1,Senior,Male,11,Chennai,41495,22595,No
7234,Sneha Iyer,5,Junior,Male,6,Delhi,37857,8159,No
7235,Pooja Patel,5,Mid,Male,6,Delhi,73677,6495,No
7236,Rohit Kumar,5,Manager,Male,8,Chennai,37826,21119,No
7237,Kavita Nair,3,Mid,Female,5,Bangalore,43791,7419,No
7238,Rohit Kumar,2,Junior,Female,9,Mumbai,80481,29354,No
7239,Nisha Agarwal,1,Manager,Female,9,Mumbai,100069,16919,No
7240,Rohit Kumar,2,Manager,Male,12,Bangalore,115242,12684,No
7241,Ritu Saxena,5,Manager,Male,2,Bangalore,82050,29940,No
7242,Manish Jain,2,Manager,Male,5,Delhi,56965,28588,No
7243,Amit Sharma,5,Senior,Male,12,Chennai,143795,25598,Yes
7244,Arjun Das,5,Senior,Female,7,Mumbai,112443,5408,No
7245,Amit Sharma,4,Senior,Male,2,Mumbai,120766,21746,No
7246,Arjun Das,4,Manager,Female,7,Bangalore,132905,8440,No
7247,Aakash Pandey,2,Junior,Male,9,Chennai,114873,18245,No
7248,Aakash Pandey,1,Mid,Male,8,Mumbai,147877,26656,No
7249,Karan Malhotra,2,Manager,Female,10,Mumbai,114028,25802,No
7250,Manish Jain,1,Junior,Female,9,Delhi,138434,22141,No
7251,Vikas Yadav,2,Mid,Female,14,Delhi,129508,16557,No
7252,Amit Sharma,3,Manager,Female,4,Delhi,83191,16743,Yes
7253,Karan Malhotra,3,Mid,Male,8,Mumbai,66850,12891,No
7254,Amit Sharma,1,Senior,Female,9,Mumbai,52840,29029,No
7255,Nisha Agarwal,4,Senior,Female,10,Delhi,58638,24135,Yes
7256,Anjali Mehta,1,Senior,Male,12,Delhi,149836,6791,No
7257,Rahul Verma,2,Junior,Male,2,Chennai,98870,28506,No
7258,Nisha Agarwal,5,Senior,Male,10,Mumbai,96247,18971,Yes
7259,Anjali Mehta,3,Junior,Male,3,Mumbai,104640,7389,No
7260,Deepak Mishra,5,Senior,Female,1,Bangalore,101246,26770,No
7261,Aakash Pandey,3,Senior,Female,1,Delhi,125887,13054,No
7262,Anjali Mehta,2,Senior,Male,10,Delhi,72694,28889,No
7263,Kavita Nair,3,Junior,Female,6,Delhi,111513,17762,No
7264,Aakash Pandey,1,Mid,Female,1,Mumbai,93826,12582,Yes
7265,Suresh Reddy,5,Junior,Male,5,Chennai,138632,5290,No
7266,Pooja Patel,5,Manager,Female,14,Mumbai,128635,29747,No
7267,Kavita Nair,2,Manager,Female,14,Bangalore,144094,18750,Yes
7268,Nisha Agarwal,5,Junior,Male,6,Bangalore,91193,21684,Yes
7269,Anjali Mehta,2,Junior,Female,9,Chennai,99370,29499,Yes
7270,Deepak Mishra,4,Mid,Female,6,Delhi,78945,19995,No
7271,Anjali Mehta,1,Junior,Male,14,Bangalore,104435,12432,No
7272,Vikas Yadav,3,Senior,Female,4,Mumbai,69978,24550,No
7273,Sneha Iyer,3,Mid,Male,1,Bangalore,54996,15496,No
7274,Priya Singh,3,Junior,Male,6,Bangalore,101340,6746,Yes
7275,Deepak Mishra,4,Junior,Male,7,Chennai,86809,13870,No
7276,Swati Joshi,1,Manager,Male,5,Chennai,103269,17171,No
7277,Karan Malhotra,5,Mid,Male,6,Mumbai,63020,10007,No
7278,Vikas Yadav,5,Manager,Male,10,Delhi,39190,15444,Yes
7279,Pooja Patel,1,Junior,Female,8,Chennai,109658,5343,No
7280,Aakash Pandey,1,Mid,Male,1,Chennai,101363,20898,No
7281,Manish Jain,3,Senior,Female,8,Delhi,49939,21412,Yes
7282,Suresh Reddy,5,Junior,Male,12,Bangalore,38484,16639,No
7283,Kavita Nair,1,Junior,Male,13,Mumbai,87512,15344,Yes
7284,Suresh Reddy,5,Manager,Male,11,Mumbai,57357,19669,No
7285,Ritu Saxena,1,Senior,Female,2,Bangalore,103088,28620,No
7286,Varun Bansal,2,Junior,Female,2,Delhi,142655,21490,No
7287,Rahul Verma,3,Manager,Male,8,Delhi,79188,27195,No
7288,Manish Jain,1,Manager,Female,2,Chennai,96980,10783,No
7289,Rahul Verma,4,Junior,Male,8,Delhi,52406,24744,No
7290,Swati Joshi,1,Mid,Male,5,Mumbai,83543,19472,No
7291,Rahul Verma,2,Junior,Female,9,Mumbai,89711,5489,No
7292,Priya Singh,4,Senior,Male,9,Mumbai,54288,25144,Yes
7293,Anjali Mehta,4,Junior,Male,14,Delhi,37793,17354,No
7294,Priya Singh,1,Mid,Female,8,Bangalore,36677,16414,No
7295,Kavita Nair,2,Manager,Male,14,Mumbai,85869,13148,Yes
7296,Anjali Mehta,4,Senior,Male,9,Mumbai,136165,29853,No
7297,Karan Malhotra,3,Senior,Female,7,Bangalore,121034,25460,No
7298,Nisha Agarwal,3,Senior,Female,8,Chennai,86335,27343,No
7299,Swati Joshi,5,Senior,Male,6,Delhi,43268,14565,No
7300,Priya Singh,5,Mid,Male,9,Mumbai,40634,7695,No
7301,Aakash Pandey,2,Mid,Female,2,Delhi,36420,5677,No
7302,Vikas Yadav,4,Mid,Female,3,Mumbai,83896,20587,No
7303,Suresh Reddy,3,Mid,Male,2,Mumbai,99914,10811,No
7304,Varun Bansal,3,Manager,Female,6,Chennai,113582,16553,No
7305,Sneha Iyer,2,Junior,Female,3,Bangalore,96534,8401,Yes
7306,Rohit Kumar,4,Mid,Female,11,Bangalore,124293,20198,No
7307,Priya Singh,2,Junior,Male,1,Bangalore,34302,23826,No
7308,Arjun Das,1,Senior,Male,4,Chennai,91290,5554,No
7309,Neha Gupta,3,Manager,Male,5,Chennai,37830,13994,No
7310,Rohit Kumar,2,Manager,Male,12,Bangalore,143202,22546,Yes
7311,Amit Sharma,2,Junior,Male,11,Delhi,48908,21807,No
7312,Aakash Pandey,1,Junior,Female,4,Delhi,142358,14468,No
7313,Sneha Iyer,5,Junior,Female,6,Chennai,102271,13607,No
7314,Manish Jain,3,Manager,Female,3,Delhi,62898,16184,Yes
7315,Suresh Reddy,2,Mid,Male,10,Bangalore,93887,18818,No
7316,Rahul Verma,3,Manager,Male,6,Mumbai,75191,19681,No
7317,Rohit Kumar,5,Mid,Female,10,Delhi,107145,23389,Yes
7318,Manish Jain,2,Senior,Female,14,Bangalore,73177,17864,No
7319,Karan Malhotra,1,Mid,Female,1,Bangalore,82168,7863,No
7320,Karan Malhotra,3,Junior,Female,6,Bangalore,129490,7012,No
7321,Priya Singh,1,Mid,Male,13,Delhi,67062,15022,No
7322,Neha Gupta,5,Mid,Male,8,Mumbai,70903,9309,No
7323,Arjun Das,5,Manager,Female,10,Delhi,83986,27965,Yes
7324,Deepak Mishra,3,Junior,Male,14,Bangalore,53599,12647,Yes
7325,Priya Singh,5,Senior,Male,13,Bangalore,54373,28399,Yes
7326,Karan Malhotra,4,Mid,Male,8,Bangalore,41004,18228,No
7327,Ritu Saxena,3,Senior,Male,1,Chennai,72477,17132,No
7328,Kavita Nair,4,Junior,Female,14,Delhi,148886,8871,Yes
7329,Suresh Reddy,5,Mid,Female,13,Mumbai,124755,18434,No
7330,Arjun Das,3,Manager,Male,7,Delhi,79157,11749,No
7331,Karan Malhotra,4,Senior,Female,14,Bangalore,145398,27395,No
7332,Kavita Nair,5,Manager,Male,10,Bangalore,87355,21250,No
7333,Nisha Agarwal,2,Senior,Female,10,Chennai,32150,23001,Yes
7334,Swati Joshi,2,Junior,Female,12,Bangalore,53226,6643,No
7335,Rahul Verma,1,Mid,Female,4,Delhi,109680,27082,No
7336,Rahul Verma,2,Senior,Female,14,Delhi,121825,14995,No
7337,Anjali Mehta,4,Manager,Female,12,Delhi,116442,5953,No
7338,Swati Joshi,2,Senior,Female,6,Bangalore,107994,26809,No
7339,Pooja Patel,3,Senior,Female,6,Chennai,134112,25631,No
7340,Priya Singh,3,Senior,Male,5,Delhi,91528,28421,Yes
7341,Deepak Mishra,3,Senior,Female,10,Mumbai,61435,22292,No
7342,Karan Malhotra,2,Senior,Male,9,Mumbai,94950,27523,Yes
7343,Amit Sharma,2,Senior,Female,11,Mumbai,57994,27983,No
7344,Priya Singh,1,Manager,Female,10,Delhi,84102,9429,No
7345,Aakash Pandey,5,Senior,Female,8,Chennai,82434,10966,No
7346,Suresh Reddy,1,Senior,Male,12,Bangalore,37892,16629,No
7347,Anjali Mehta,4,Senior,Male,6,Chennai,101089,9534,No
7348,Amit Sharma,3,Mid,Male,4,Bangalore,49988,27624,No
7349,Kavita Nair,2,Junior,Male,13,Bangalore,122759,25873,Yes
7350,Anjali Mehta,5,Junior,Male,4,Bangalore,123708,8538,No
7351,Sneha Iyer,5,Junior,Female,13,Bangalore,126681,29842,No
7352,Neha Gupta,2,Manager,Male,9,Delhi,102690,11018,No
7353,Manish Jain,1,Manager,Male,14,Mumbai,69907,14750,No
7354,Nisha Agarwal,5,Manager,Male,12,Delhi,45479,10317,No
7355,Pooja Patel,1,Senior,Female,13,Chennai,115902,28592,Yes
7356,Varun Bansal,2,Junior,Female,4,Bangalore,95713,27952,Yes
7357,Priya Singh,1,Senior,Female,13,Delhi,143792,12422,No
7358,Sneha Iyer,3,Mid,Male,7,Delhi,40802,20358,No
7359,Vikas Yadav,2,Junior,Female,14,Delhi,132817,8539,Yes
7360,Sneha Iyer,2,Mid,Male,6,Bangalore,137049,7866,No
7361,Rahul Verma,5,Mid,Female,2,Bangalore,139885,9278,Yes
7362,Deepak Mishra,5,Senior,Female,5,Bangalore,37774,23930,No
7363,Rohit Kumar,5,Junior,Female,3,Delhi,46625,23501,Yes
7364,Suresh Reddy,3,Mid,Female,9,Delhi,124111,19916,Yes
7365,Arjun Das,3,Junior,Female,10,Chennai,72339,23183,No
7366,Rohit Kumar,4,Mid,Male,1,Mumbai,105324,29698,No
7367,Priya Singh,2,Mid,Male,10,Mumbai,136332,5391,No
7368,Nisha Agarwal,5,Senior,Female,4,Bangalore,43749,8298,No
7369,Rahul Verma,2,Junior,Male,13,Mumbai,90873,18202,No
7370,Amit Sharma,1,Senior,Female,4,Bangalore,76521,9553,No
7371,Vikas Yadav,3,Senior,Female,9,Bangalore,105732,19518,Yes
7372,Deepak Mishra,4,Senior,Female,14,Delhi,86547,20586,No
7373,Rohit Kumar,1,Senior,Female,1,Mumbai,126663,17232,No
7374,Swati Joshi,2,Senior,Female,2,Chennai,96836,8143,Yes
7375,Arjun Das,3,Mid,Female,1,Bangalore,90433,23943,No
7376,Rahul Verma,5,Junior,Female,13,Bangalore,136227,20367,Yes
7377,Pooja Patel,1,Junior,Male,1,Chennai,119398,11072,Yes
7378,Suresh Reddy,3,Senior,Male,12,Mumbai,148083,22479,Yes
7379,Priya Singh,2,Junior,Female,14,Chennai,145758,10894,No
7380,Rahul Verma,2,Mid,Male,13,Mumbai,84069,25525,No
7381,Vikas Yadav,1,Senior,Female,1,Mumbai,134977,9688,No
7382,Rohit Kumar,1,Manager,Male,3,Mumbai,60591,13964,No
7383,Rohit Kumar,1,Manager,Male,11,Mumbai,140280,9577,No
7384,Varun Bansal,4,Mid,Female,14,Mumbai,118563,26912,No
7385,Manish Jain,5,Mid,Female,4,Mumbai,89132,22582,Yes
7386,Varun Bansal,3,Manager,Male,10,Bangalore,132591,26134,No
7387,Anjali Mehta,2,Senior,Female,2,Delhi,44384,29255,No
7388,Varun Bansal,2,Mid,Male,14,Bangalore,69005,10790,No
7389,Aakash Pandey,5,Manager,Female,1,Bangalore,116946,15476,No
7390,Rahul Verma,1,Senior,Male,5,Chennai,56348,24422,Yes
7391,Anjali Mehta,1,Mid,Male,6,Delhi,66573,28214,Yes
7392,Suresh Reddy,2,Junior,Male,2,Delhi,32214,14355,No
7393,Priya Singh,5,Junior,Female,3,Delhi,60973,29639,No
7394,Amit Sharma,2,Junior,Male,10,Mumbai,54632,21433,No
7395,Amit Sharma,1,Senior,Female,3,Mumbai,85301,17502,No
7396,Swati Joshi,3,Mid,Female,2,Mumbai,46621,18948,No
7397,Rohit Kumar,1,Manager,Female,4,Bangalore,30732,11179,No
7398,Manish Jain,3,Mid,Female,14,Delhi,77693,23058,Yes
7399,Swati Joshi,4,Junior,Female,5,Delhi,52547,6591,No
7400,Sneha Iyer,5,Junior,Male,8,Bangalore,115809,9344,No
7401,Karan Malhotra,4,Senior,Female,6,Mumbai,131128,22117,No
7402,Swati Joshi,1,Manager,Female,9,Chennai,145915,10956,Yes
7403,Priya Singh,5,Senior,Male,3,Delhi,85671,24236,No
7404,Sneha Iyer,1,Manager,Male,10,Bangalore,32454,21851,No
7405,Rohit Kumar,5,Mid,Female,9,Mumbai,59487,24192,No
7406,Rahul Verma,5,Senior,Female,11,Bangalore,60689,28945,No
7407,Vikas Yadav,1,Senior,Female,14,Chennai,52607,10559,Yes
7408,Manish Jain,1,Senior,Male,11,Chennai,75265,7773,No
7409,Ritu Saxena,5,Junior,Female,4,Mumbai,145455,7857,No
7410,Priya Singh,5,Junior,Female,8,Bangalore,41575,24613,No
7411,Varun Bansal,1,Manager,Male,10,Mumbai,136472,8165,Yes
7412,Rohit Kumar,1,Mid,Male,7,Bangalore,97960,27293,No
7413,Pooja Patel,2,Senior,Male,14,Bangalore,68951,6509,No
7414,Amit Sharma,2,Junior,Female,7,Chennai,82576,17261,No
7415,Pooja Patel,2,Senior,Female,9,Bangalore,149236,24894,No
7416,Aakash Pandey,4,Manager,Female,10,Bangalore,145401,21549,No
7417,Varun Bansal,5,Manager,Male,14,Chennai,46469,18367,No
7418,Karan Malhotra,3,Mid,Male,2,Delhi,80730,8526,No
7419,Aakash Pandey,4,Manager,Female,5,Delhi,130320,16633,No
7420,Varun Bansal,5,Senior,Male,3,Delhi,126121,9003,No
7421,Sneha Iyer,3,Mid,Male,7,Delhi,41678,26898,No
7422,Manish Jain,2,Mid,Male,3,Bangalore,101237,6414,No
7423,Manish Jain,3,Junior,Male,5,Delhi,90771,14567,No
7424,Kavita Nair,1,Senior,Female,5,Delhi,115634,24537,No
7425,Vikas Yadav,1,Manager,Female,2,Bangalore,75699,16251,No
7426,Deepak Mishra,5,Junior,Male,11,Delhi,137767,11689,No
7427,Karan Malhotra,4,Senior,Male,1,Delhi,45002,13254,No
7428,Ritu Saxena,2,Senior,Male,12,Mumbai,58389,7749,No
7429,Sneha Iyer,5,Mid,Male,6,Delhi,143892,25358,No
7430,Suresh Reddy,2,Mid,Male,13,Mumbai,114328,17842,No
7431,Pooja Patel,1,Senior,Female,1,Delhi,77971,8857,No
7432,Aakash Pandey,4,Junior,Male,9,Bangalore,59421,15387,No
7433,Aakash Pandey,4,Mid,Female,10,Delhi,118238,14734,No
7434,Manish Jain,1,Mid,Female,5,Chennai,36971,9403,No
7435,Aakash Pandey,3,Senior,Male,1,Bangalore,49235,12672,No
7436,Ritu Saxena,4,Senior,Female,12,Delhi,129701,23212,No
7437,Neha Gupta,3,Mid,Male,8,Delhi,105693,29673,No
7438,Nisha Agarwal,2,Junior,Male,1,Bangalore,132460,14517,No
7439,Rohit Kumar,4,Mid,Male,4,Chennai,82393,13038,No
7440,Karan Malhotra,1,Senior,Female,7,Bangalore,97066,8455,No
7441,Suresh Reddy,3,Mid,Female,4,Chennai,30774,16367,Yes
7442,Kavita Nair,2,Senior,Female,12,Bangalore,81613,19070,No
7443,Aakash Pandey,2,Mid,Male,5,Bangalore,37985,28887,Yes
7444,Nisha Agarwal,4,Senior,Female,7,Mumbai,38307,24021,Yes
7445,Aakash Pandey,4,Senior,Female,4,Mumbai,102878,7024,Yes
7446,Vikas Yadav,5,Junior,Female,5,Bangalore,93196,26535,No
7447,Neha Gupta,5,Senior,Male,7,Mumbai,60119,7981,No
7448,Rohit Kumar,4,Mid,Female,1,Delhi,117167,6305,Yes
7449,Karan Malhotra,5,Senior,Male,12,Delhi,86808,8101,No
7450,Priya Singh,1,Manager,Female,3,Delhi,143668,12014,No
7451,Aakash Pandey,1,Mid,Female,1,Mumbai,113269,20391,No
7452,Deepak Mishra,5,Junior,Female,14,Mumbai,81897,28223,No
7453,Ritu Saxena,4,Mid,Male,3,Delhi,90587,10684,Yes
7454,Nisha Agarwal,1,Junior,Male,11,Bangalore,76278,8974,No
7455,Amit Sharma,2,Manager,Female,2,Delhi,143894,12115,No
7456,Nisha Agarwal,4,Junior,Female,5,Mumbai,49231,7966,No
7457,Arjun Das,3,Senior,Male,10,Chennai,136318,16088,No
7458,Nisha Agarwal,3,Manager,Male,5,Delhi,96162,26427,No
7459,Deepak Mishra,4,Manager,Female,10,Delhi,60028,8220,No
7460,Varun Bansal,5,Junior,Female,9,Mumbai,134265,22483,No
7461,Swati Joshi,1,Mid,Male,8,Mumbai,61143,10077,Yes
7462,Vikas Yadav,1,Junior,Female,3,Mumbai,76392,25036,Yes
7463,Manish Jain,4,Junior,Male,1,Mumbai,75578,20076,No
7464,Aakash Pandey,2,Manager,Female,5,Delhi,53975,9644,No
7465,Deepak Mishra,5,Senior,Female,11,Mumbai,88983,14862,Yes
7466,Amit Sharma,2,Mid,Female,3,Chennai,122334,11204,Yes
7467,Vikas Yadav,4,Junior,Female,5,Bangalore,57521,8202,No
7468,Pooja Patel,4,Senior,Male,9,Mumbai,109795,13704,No
7469,Aakash Pandey,2,Senior,Female,11,Mumbai,40613,26381,Yes
7470,Suresh Reddy,3,Mid,Female,14,Delhi,87580,27907,No
7471,Amit Sharma,4,Senior,Female,1,Bangalore,49441,6862,No
7472,Nisha Agarwal,5,Junior,Female,1,Bangalore,101403,27874,No
7473,Swati Joshi,2,Manager,Female,9,Bangalore,88311,28993,No
7474,Anjali Mehta,3,Senior,Female,3,Mumbai,85088,25342,Yes
7475,Priya Singh,2,Manager,Male,12,Delhi,124650,19734,No
7476,Rohit Kumar,3,Mid,Female,10,Delhi,119125,17294,Yes
7477,Rahul Verma,3,Mid,Male,5,Mumbai,106559,18216,No
7478,Varun Bansal,5,Senior,Male,9,Bangalore,117927,25392,No
7479,Neha Gupta,4,Manager,Male,11,Bangalore,124039,6976,No
7480,Kavita Nair,3,Junior,Male,5,Delhi,104747,20290,Yes
7481,Kavita Nair,4,Manager,Female,12,Chennai,62506,18331,No
7482,Arjun Das,5,Senior,Female,14,Mumbai,97542,27854,Yes
7483,Karan Malhotra,4,Manager,Female,12,Chennai,138058,22037,No
7484,Nisha Agarwal,1,Manager,Male,3,Chennai,39033,26877,No
7485,Karan Malhotra,3,Mid,Female,9,Bangalore,92074,11286,No
7486,Vikas Yadav,5,Senior,Male,12,Chennai,64971,8793,No
7487,Karan Malhotra,2,Manager,Male,7,Mumbai,45064,27921,No
7488,Priya Singh,5,Senior,Female,12,Delhi,94705,13674,No
7489,Karan Malhotra,3,Junior,Male,12,Mumbai,127440,28514,No
7490,Pooja Patel,5,Senior,Male,7,Mumbai,85935,23044,No
7491,Sneha Iyer,2,Junior,Male,14,Mumbai,124011,15730,No
7492,Priya Singh,1,Senior,Male,8,Mumbai,91105,16584,Yes
7493,Nisha Agarwal,3,Senior,Female,11,Chennai,98733,22334,No
7494,Aakash Pandey,3,Manager,Male,5,Bangalore,138205,13603,No
7495,Arjun Das,5,Manager,Male,2,Delhi,133970,21737,No
7496,Neha Gupta,4,Junior,Male,11,Bangalore,53790,7479,No
7497,Karan Malhotra,4,Junior,Female,9,Chennai,72024,9098,Yes
7498,Nisha Agarwal,2,Mid,Female,3,Bangalore,75241,28483,Yes
7499,Suresh Reddy,1,Manager,Male,11,Bangalore,48892,9080,No
7500,Anjali Mehta,1,Junior,Female,14,Chennai,64486,25610,Yes
7501,Varun Bansal,5,Manager,Female,2,Bangalore,60084,22482,No
7502,Rahul Verma,5,Senior,Female,10,Delhi,41524,22731,No
7503,Suresh Reddy,4,Mid,Female,10,Chennai,111301,6973,No
7504,Anjali Mehta,1,Manager,Male,5,Delhi,32593,22407,Yes
7505,Priya Singh,1,Manager,Male,8,Bangalore,146160,25639,Yes
7506,Varun Bansal,1,Manager,Female,3,Mumbai,63466,27544,Yes
7507,Anjali Mehta,2,Manager,Female,6,Mumbai,103104,25835,Yes
7508,Vikas Yadav,2,Junior,Female,9,Chennai,85602,6055,No
7509,Amit Sharma,5,Junior,Female,2,Mumbai,88288,23914,Yes
7510,Amit Sharma,4,Mid,Female,8,Mumbai,120248,23031,Yes
7511,Rohit Kumar,3,Senior,Female,10,Mumbai,31225,19945,No
7512,Anjali Mehta,4,Senior,Female,7,Chennai,108716,24204,No
7513,Manish Jain,2,Mid,Male,3,Delhi,131006,12825,No
7514,Rahul Verma,2,Senior,Male,1,Mumbai,92060,12682,No
7515,Ritu Saxena,5,Junior,Female,6,Chennai,130508,26275,No
7516,Ritu Saxena,3,Manager,Female,2,Delhi,148014,24393,No
7517,Manish Jain,1,Senior,Male,3,Chennai,97764,22185,No
7518,Deepak Mishra,3,Manager,Male,12,Mumbai,40648,5341,No
7519,Vikas Yadav,3,Manager,Female,14,Mumbai,34948,25885,No
7520,Deepak Mishra,3,Junior,Male,5,Bangalore,61696,14588,No
7521,Kavita Nair,5,Manager,Male,14,Bangalore,50186,22693,No
7522,Nisha Agarwal,2,Senior,Female,11,Bangalore,98635,11703,No
7523,Deepak Mishra,1,Junior,Male,8,Delhi,123846,21960,No
7524,Pooja Patel,3,Mid,Female,2,Chennai,75926,25700,No
7525,Neha Gupta,1,Junior,Male,6,Delhi,141203,9028,Yes
7526,Karan Malhotra,3,Senior,Female,1,Bangalore,47922,23578,No
7527,Manish Jain,2,Junior,Male,7,Bangalore,88912,9050,Yes
7528,Varun Bansal,1,Senior,Male,4,Mumbai,90614,27013,No
7529,Aakash Pandey,4,Senior,Female,1,Delhi,148852,21381,No
7530,Deepak Mishra,2,Junior,Male,9,Mumbai,137097,10416,No
7531,Aakash Pandey,1,Senior,Male,9,Mumbai,138560,18660,No
7532,Rohit Kumar,3,Mid,Female,11,Chennai,61568,13682,No
